time,latitude,longitude,sv_used,hdop,pdop,vdop
2025-11-07T14:24:42.633470+00:00,58.3881655,15.347903833333334,22|01|19|32|12|17|15|10|24,0.89,1.77,1.53
2025-11-07T14:24:43.636143+00:00,58.38814083333333,15.347958833333333,22|01|19|32|12|17|15|10|24,0.89,1.77,1.53
2025-11-07T14:24:44.633552+00:00,58.3881155,15.348015,22|01|19|32|12|17|15|10|24,0.89,1.77,1.53
2025-11-07T14:24:45.637223+00:00,58.38808733333333,15.348071666666666,22|01|19|32|12|17|15|10|24,0.89,1.77,1.53
2025-11-07T14:24:46.636365+00:00,58.3880615,15.3481295,22|01|19|32|12|17|15|10|24,0.89,1.77,1.53
2025-11-07T14:24:47.643457+00:00,58.388034833333336,15.3481865,22|01|19|32|12|17|15|10|24,0.89,1.77,1.53
2025-11-07T14:24:48.633421+00:00,58.388011166666665,15.3482475,22|01|19|32|12|17|15|10|24,0.89,1.77,1.53
2025-11-07T14:24:49.637458+00:00,58.38798883333333,15.348304666666667,22|01|19|32|12|17|14|15|10|24,0.84,1.58,1.34
2025-11-07T14:24:50.634815+00:00,58.3879675,15.348365666666666,22|01|19|32|12|17|14|15|10|24,0.84,1.58,1.34
2025-11-07T14:24:51.634516+00:00,58.387944833333336,15.348429,22|01|19|32|12|17|14|15|10|24,0.84,1.58,1.34
2025-11-07T14:24:52.634585+00:00,58.38792316666667,15.348493,22|01|19|32|12|17|14|15|10|24,0.84,1.58,1.34
2025-11-07T14:24:53.635643+00:00,58.387906666666666,15.348555666666666,22|01|19|32|12|17|14|15|10|24,0.84,1.58,1.34
2025-11-07T14:24:54.632804+00:00,58.3878875,15.348623666666667,22|01|19|32|12|17|14|15|10|24,0.84,1.58,1.34
2025-11-07T14:24:55.635712+00:00,58.387870166666666,15.3486955,22|01|19|32|12|17|14|15|10|24,0.84,1.58,1.34
2025-11-07T14:24:56.634888+00:00,58.38785466666667,15.348767,22|01|19|32|12|17|14|15|10|24,0.84,1.58,1.34
2025-11-07T14:24:57.635942+00:00,58.387839666666665,15.348844333333334,22|01|19|32|12|17|14|15|10|24,0.84,1.58,1.34
2025-11-07T14:24:58.637911+00:00,58.38782333333333,15.348917333333333,22|01|19|32|12|17|14|15|10|24,0.84,1.58,1.34
2025-11-07T14:24:59.641926+00:00,58.38781,15.3489805,22|01|19|32|12|17|14|15|10|24,0.84,1.58,1.34
2025-11-07T14:25:00.633886+00:00,58.38779483333333,15.349041666666666,22|01|19|32|12|17|14|10|24,1.40,2.45,2.00
2025-11-07T14:25:01.634035+00:00,58.3877785,15.349096333333334,22|01|19|32|12|17|14|10|24,1.40,2.44,2.00
2025-11-07T14:25:02.628413+00:00,58.387758166666664,15.3491645,22|01|19|32|12|17|10|24,1.79,3.45,2.96
2025-11-07T14:25:03.634129+00:00,58.3877345,15.349231,22|01|19|32|12|17|10|24,1.79,3.45,2.96
2025-11-07T14:25:04.632147+00:00,58.387709666666666,15.349291333333333,22|01|19|32|12|17|10|24,1.79,3.45,2.96
2025-11-07T14:25:05.632223+00:00,58.387685166666664,15.349351333333333,22|01|19|32|12|17|10|24,1.79,3.45,2.96
2025-11-07T14:25:06.634295+00:00,58.38765383333333,15.349421333333334,22|01|19|32|12|17|14|10|24,1.40,2.44,2.00
2025-11-07T14:25:07.634327+00:00,58.387640833333336,15.349481,22|01|32|12|17|14|15|10|24,0.86,1.66,1.42
2025-11-07T14:25:08.631419+00:00,58.387610333333335,15.349535166666668,22|01|32|12|17|10|24,1.82,3.47,2.96
2025-11-07T14:25:09.633412+00:00,58.387582,15.349594666666666,22|01|19|32|12|17|10|24,1.79,3.45,2.96
2025-11-07T14:25:10.632442+00:00,58.3875535,15.349645,22|01|19|32|12|17|10|24,1.79,3.45,2.96
2025-11-07T14:25:11.633516+00:00,58.38752066666667,15.3497,22|01|19|32|12|17|10|24,1.79,3.45,2.96
2025-11-07T14:25:12.633534+00:00,58.387488833333336,15.3497625,22|01|19|32|12|17|10|24,1.79,3.45,2.96
2025-11-07T14:25:13.636617+00:00,58.3874595,15.3498185,22|01|19|32|12|17|10|24,1.79,3.45,2.96
2025-11-07T14:25:14.632747+00:00,58.387422666666666,15.349877166666667,22|01|19|32|12|17|14|10|24,1.40,2.44,2.00
2025-11-07T14:25:15.634690+00:00,58.3873795,15.3499275,22|01|19|32|12|17|14|10|24,1.40,2.44,2.00
2025-11-07T14:25:16.633706+00:00,58.3873435,15.349983666666667,22|01|19|32|12|17|14|10|24,1.40,2.44,2.00
2025-11-07T14:25:17.634907+00:00,58.3872985,15.3500355,22|01|19|32|12|17|14|10|24,1.40,2.44,2.00
2025-11-07T14:25:18.626941+00:00,58.387258,15.350078666666667,22|01|19|32|12|17|24,1.88,3.74,3.23
2025-11-07T14:25:19.629783+00:00,58.387220166666665,15.350118,22|01|19|32|12|17|24,1.88,3.74,3.23
2025-11-07T14:25:20.622892+00:00,58.387179833333334,15.3501595,22|01|19|32|12|17|24,1.88,3.74,3.23
2025-11-07T14:25:21.628879+00:00,58.387141166666666,15.350199,22|01|19|32|12|17|24,1.88,3.74,3.23
2025-11-07T14:25:22.631974+00:00,58.38710666666667,15.350243833333334,22|01|19|32|12|17|24,1.88,3.74,3.23
2025-11-07T14:25:23.630046+00:00,58.38707,15.350293666666667,22|01|19|32|12|17|24,1.88,3.74,3.23
2025-11-07T14:25:24.633082+00:00,58.387036333333334,15.350334833333333,22|01|19|32|12|17|10|24,1.79,3.45,2.95
2025-11-07T14:25:25.637098+00:00,58.38700433333333,15.350374,22|01|19|32|12|17|10|24,1.79,3.45,2.95
2025-11-07T14:25:26.631455+00:00,58.386970166666664,15.3504115,22|01|19|32|12|17|10|24,1.79,3.45,2.95
2025-11-07T14:25:27.633820+00:00,58.38693133333334,15.350457833333333,22|01|19|32|12|17|15|10|24,0.89,1.76,1.52
2025-11-07T14:25:28.632344+00:00,58.3868945,15.350504666666666,22|01|19|32|12|17|15|10|24,0.89,1.76,1.52
2025-11-07T14:25:29.634492+00:00,58.38686,15.350545333333333,22|01|19|32|12|17|15|10|24,0.89,1.76,1.52
2025-11-07T14:25:30.633607+00:00,58.386827333333336,15.350585333333333,22|01|19|32|12|17|15|10|24,0.89,1.76,1.52
2025-11-07T14:25:31.632566+00:00,58.386796333333336,15.350635666666667,22|01|19|32|12|17|15|10|24,0.89,1.75,1.52
2025-11-07T14:25:32.633646+00:00,58.38678133333333,15.350657,22|01|19|32|12|17|14|15|10|24,0.84,1.57,1.33
2025-11-07T14:25:33.634550+00:00,58.3867795,15.350674,01|19|32|12|17|14|15|10|24,0.86,1.59,1.33
2025-11-07T14:25:34.629605+00:00,58.38678216666667,15.350721666666667,01|32|12|17|14|15|10|24,1.02,1.89,1.59
2025-11-07T14:25:35.630603+00:00,58.38679033333333,15.350762333333334,01|32|12|17|15|10|24,1.02,1.89,1.59
2025-11-07T14:25:36.627641+00:00,58.3868005,15.350793166666667,01|32|12|17|15|10|24,1.02,1.89,1.59
2025-11-07T14:25:37.631703+00:00,58.386814666666666,15.350817333333334,01|32|12|17|15|10|24,1.02,1.89,1.59
2025-11-07T14:25:38.625744+00:00,58.38683833333333,15.350834833333334,32|12|17|15|10|24,1.14,2.13,1.79
2025-11-07T14:25:39.627924+00:00,58.386868666666665,15.350857833333333,32|12|17|15|10|24,1.14,2.13,1.79
2025-11-07T14:25:40.626833+00:00,58.386899166666666,15.350864333333334,32|12|17|15|10|24,1.14,2.13,1.79
2025-11-07T14:25:41.620866+00:00,58.38693133333334,15.350883666666666,12|15|10|24,3.46,4.25,2.47
2025-11-07T14:25:42.621010+00:00,58.38696616666667,15.350898833333334,32|12|17|15|10|24,1.14,2.13,1.79
2025-11-07T14:25:43.627277+00:00,58.38700566666667,15.350901499999999,32|12|17|15|10|24,1.14,2.12,1.79
2025-11-07T14:25:44.620661+00:00,58.38704466666667,15.350906166666666,12|17|15|10|24,1.28,2.24,1.84
2025-11-07T14:25:45.624307+00:00,58.38707633333333,15.350910666666667,12|17|15|10|24,1.28,2.24,1.83
2025-11-07T14:25:46.620150+00:00,58.387119,15.350920166666667,12|15|10|24,3.46,4.25,2.47
2025-11-07T14:25:47.627170+00:00,58.387157333333334,15.350939833333333,12|15|10|24,3.46,4.25,2.47
2025-11-07T14:25:48.625140+00:00,58.387197666666665,15.350998333333333,19|12|15|10|24,1.48,2.45,1.95
2025-11-07T14:25:49.623308+00:00,58.387251666666664,15.351062666666667,19|12|15|10|24,1.48,2.45,1.95
2025-11-07T14:25:50.625309+00:00,58.38729933333333,15.351074166666667,22|19|12|15|10|24,1.17,2.01,1.64
2025-11-07T14:25:51.625291+00:00,58.3873545,15.351087333333334,22|19|12|15|10|24,1.17,2.01,1.64
2025-11-07T14:25:52.625439+00:00,58.387420666666664,15.3511375,22|19|12|17|15|10|24,1.11,1.98,1.64
2025-11-07T14:25:53.625437+00:00,58.3874735,15.351189333333334,19|12|17|15|10|24,1.20,2.19,1.83
2025-11-07T14:25:54.621483+00:00,58.38754,15.351236833333333,19|12|17|15|10|24,1.20,2.19,1.83
2025-11-07T14:25:55.623563+00:00,58.38761433333333,15.351287,19|12|17|15|10|24,1.20,2.19,1.83
2025-11-07T14:25:56.621593+00:00,58.38768816666666,15.351370166666667,19|12|17|15|10|24,1.20,2.19,1.83
2025-11-07T14:25:57.625689+00:00,58.3877625,15.351431166666666,19|12|17|15|10|24,1.20,2.19,1.83
2025-11-07T14:25:58.629716+00:00,58.387820166666664,15.351476666666667,19|12|17|15|10|24,1.48,2.45,1.95
2025-11-07T14:25:59.631762+00:00,58.38788016666667,15.351522166666667,19|12|15|10|24,1.48,2.45,1.95
2025-11-07T14:26:00.620783+00:00,58.38794866666667,15.351552666666667,19|12|15|10|24,1.48,2.45,1.95
2025-11-07T14:26:01.626872+00:00,58.38801383333333,15.351587166666667,19|12|15|10|24,1.48,2.45,1.95
2025-11-07T14:26:02.623973+00:00,58.388077833333334,15.3516275,19|12|15|10|24,1.48,2.45,1.95
2025-11-07T14:26:03.624090+00:00,58.38814983333333,15.351659,19|12|15|10|24,1.48,2.44,1.95
2025-11-07T14:26:04.626108+00:00,58.388216166666666,15.351690166666666,19|12|17|15|10|24,1.20,2.19,1.83
2025-11-07T14:26:05.632106+00:00,58.388281666666664,15.351749166666666,19|32|12|17|15|10|24,1.05,2.07,1.79
2025-11-07T14:26:06.632221+00:00,58.38835616666667,15.351777833333333,19|32|12|17|15|10|24,1.05,2.07,1.79
2025-11-07T14:26:07.633125+00:00,58.3884285,15.351810166666667,19|32|12|17|15|10|24,1.05,2.07,1.79
2025-11-07T14:26:08.630467+00:00,58.38848733333333,15.351821166666667,19|32|12|17|14|15|10|24,0.92,1.64,1.36
2025-11-07T14:26:09.633299+00:00,58.388548,15.351827333333333,19|32|12|17|14|15|10|24,0.92,1.64,1.36
2025-11-07T14:26:10.630459+00:00,58.388610166666666,15.351841166666667,19|32|12|17|14|15|10|24,0.92,1.64,1.36
2025-11-07T14:26:11.627505+00:00,58.388682833333334,15.351839833333333,19|12|17|14|15|10|24,1.10,1.75,1.36
2025-11-07T14:26:12.625337+00:00,58.388755,15.351875333333334,19|12|17|15|24,2.67,3.84,2.76
2025-11-07T14:26:13.629461+00:00,58.38882383333333,15.351905666666667,19|12|17|15|24,2.67,3.84,2.76
2025-11-07T14:26:14.628032+00:00,58.388892,15.351937,19|12|17|15|24,2.67,3.84,2.76
2025-11-07T14:26:15.629555+00:00,58.38895816666667,15.351990333333333,19|12|17|15|24,2.67,3.84,2.76
2025-11-07T14:26:16.623739+00:00,58.389026666666666,15.352024166666666,19|12|17|15|24,2.67,3.84,2.76
2025-11-07T14:26:17.627616+00:00,58.389094,15.352052666666667,19|12|17|15|24,2.67,3.84,2.76
2025-11-07T14:26:18.623845+00:00,58.389173,15.352083,22|19|32|12|17|15|24,1.03,1.96,1.67
2025-11-07T14:26:19.630779+00:00,58.38924633333333,15.352102333333333,22|19|32|12|17|15|24,1.03,1.96,1.67
2025-11-07T14:26:20.627866+00:00,58.389319,15.352116,22|19|32|12|17|15|24,1.03,1.96,1.67
2025-11-07T14:26:21.630864+00:00,58.38939,15.352142666666667,22|19|32|12|17|15|24,1.03,1.96,1.67
2025-11-07T14:26:22.630939+00:00,58.3894685,15.352167333333334,22|19|32|12|17|15|24,1.03,1.96,1.67
2025-11-07T14:26:23.630895+00:00,58.38954233333333,15.352188833333333,22|19|32|12|17|15|24,1.03,1.96,1.67
2025-11-07T14:26:24.627024+00:00,58.38961483333333,15.352213166666667,22|19|32|12|17|15|24,1.03,1.96,1.67
2025-11-07T14:26:25.627136+00:00,58.3896875,15.352227,19|32|12|17|15|24,1.13,2.16,1.84
2025-11-07T14:26:26.624220+00:00,58.38976566666667,15.35224,22|19|12|17|15|24,2.47,3.34,2.24
2025-11-07T14:26:27.628202+00:00,58.38983916666667,15.352252333333333,22|19|12|17|15|24,2.47,3.34,2.24
2025-11-07T14:26:28.625121+00:00,58.38989466666666,15.352296333333333,19|12|17|15|24,2.67,3.83,2.75
2025-11-07T14:26:29.625308+00:00,58.38996066666667,15.352318833333333,19|12|17|15|24,2.67,3.83,2.75
2025-11-07T14:26:30.624352+00:00,58.39002266666667,15.352357833333333,19|12|17|15|24,2.67,3.83,2.75
2025-11-07T14:26:31.626345+00:00,58.390084333333334,15.352378999999999,19|12|15|24,5.44,7.88,5.70
2025-11-07T14:26:32.627473+00:00,58.39010966666667,15.352464166666667,19|32|12|17|15|10|24,1.05,2.06,1.78
2025-11-07T14:26:33.626550+00:00,58.39019966666667,15.352440666666666,19|32|12|17|15|10|24,1.13,2.16,1.84
2025-11-07T14:26:34.623078+00:00,58.39029516666667,15.352423,19|32|12|15|10|24,1.35,2.33,1.90
2025-11-07T14:26:35.622577+00:00,58.39038333333333,15.352416833333333,19|32|12|17|15|24,1.13,2.16,1.84
2025-11-07T14:26:36.622554+00:00,58.3904725,15.352403833333334,19|32|12|17|15|24,1.13,2.16,1.84
2025-11-07T14:26:37.621602+00:00,58.39054516666667,15.352408833333334,19|12|17|15|24,2.67,3.82,2.74
2025-11-07T14:26:38.623761+00:00,58.39063316666667,15.352377,19|32|12|17|15|24,1.13,2.16,1.83
2025-11-07T14:26:39.625925+00:00,58.390722,15.3523515,19|32|12|17|15|10|24,1.05,2.06,1.78
2025-11-07T14:26:40.619831+00:00,58.3908065,15.352298166666667,19|32|12|17|15|10|24,1.05,2.06,1.78
2025-11-07T14:26:41.625844+00:00,58.39089366666666,15.352280499999999,19|32|12|15|10|24,1.28,2.24,1.84
2025-11-07T14:26:42.626910+00:00,58.39096383333333,15.352278666666667,19|32|12|17|15|10|24,1.05,2.06,1.78
2025-11-07T14:26:43.629939+00:00,58.39104066666667,15.352280666666667,19|32|12|17|15|10|24,1.05,2.06,1.78
2025-11-07T14:26:44.627019+00:00,58.39111466666667,15.3522795,19|32|12|17|15|10|24,1.05,2.06,1.78
2025-11-07T14:26:45.632090+00:00,58.391193666666666,15.352299166666667,19|32|12|17|15|10|24,1.05,2.06,1.78
2025-11-07T14:26:46.626125+00:00,58.39127333333333,15.3523045,19|32|12|15|10|24,1.28,2.24,1.84
2025-11-07T14:26:47.628671+00:00,58.39135533333334,15.352326166666666,19|12|15|10|24,1.48,2.43,1.94
2025-11-07T14:26:48.625411+00:00,58.39143416666667,15.352328166666666,19|32|12|17|15|10|24,1.05,2.06,1.78
2025-11-07T14:26:49.631282+00:00,58.391520166666666,15.352347666666667,22|19|32|12|17|15|10|24,0.99,1.88,1.60
2025-11-07T14:26:50.624767+00:00,58.39159866666667,15.352355833333334,22|19|12|15|10|24,1.17,1.99,1.62
2025-11-07T14:26:51.627464+00:00,58.3916745,15.352358833333334,22|19|12|15|10|24,1.17,1.99,1.62
2025-11-07T14:26:52.625323+00:00,58.39175866666667,15.352395166666666,22|19|12|15|10|24,1.17,1.99,1.62
2025-11-07T14:26:53.629439+00:00,58.39184133333333,15.352403333333333,22|19|12|15|10|24,1.17,1.99,1.62
2025-11-07T14:26:54.625506+00:00,58.3919205,15.3524045,19|12|15|10|24,1.48,2.43,1.93
2025-11-07T14:26:55.627632+00:00,58.392000833333334,15.352404,19|12|15|10|24,1.48,2.43,1.93
2025-11-07T14:26:56.627641+00:00,58.39206983333333,15.3523705,22|19|32|12|15|10|24,0.99,1.88,1.60
2025-11-07T14:26:57.631897+00:00,58.39213633333333,15.3523615,22|19|32|12|15|10|24,0.99,1.88,1.60
2025-11-07T14:26:58.633886+00:00,58.392202,15.3523515,22|19|32|12|15|10|24,0.99,1.88,1.60
2025-11-07T14:26:59.637800+00:00,58.39226566666667,15.352349,22|19|32|12|14|15|10|24,0.92,1.65,1.37
2025-11-07T14:27:00.632852+00:00,58.392332833333334,15.3523565,22|19|32|12|14|15|10|24,0.92,1.65,1.37
2025-11-07T14:27:01.634891+00:00,58.392396166666664,15.352362833333334,22|19|32|12|14|15|10|24,0.92,1.65,1.37
2025-11-07T14:27:02.632986+00:00,58.392451333333334,15.352365833333334,22|19|32|12|14|15|10|24,0.92,1.65,1.37
2025-11-07T14:27:03.638164+00:00,58.392503833333336,15.352364,22|19|32|12|14|15|10|24,0.92,1.65,1.37
2025-11-07T14:27:04.638205+00:00,58.3925635,15.352353333333333,22|19|32|12|17|14|15|10|24,0.89,1.60,1.34
2025-11-07T14:27:05.638160+00:00,58.3926215,15.352345666666666,22|19|32|12|17|14|15|10|24,0.89,1.60,1.33
2025-11-07T14:27:06.632259+00:00,58.39268116666667,15.352339333333333,22|19|32|12|17|14|15|10|24,0.89,1.60,1.33
2025-11-07T14:27:07.636223+00:00,58.39273933333333,15.352329,22|19|32|12|17|14|15|10|24,0.89,1.60,1.33
2025-11-07T14:27:08.631280+00:00,58.39281166666667,15.352295833333333,22|19|12|17|14|15|10|24,1.08,1.72,1.34
2025-11-07T14:27:09.630354+00:00,58.392886,15.352259333333333,22|19|12|17|14|15|10|24,1.08,1.72,1.34
2025-11-07T14:27:10.632690+00:00,58.392959833333336,15.352225666666667,22|19|12|17|14|15|10|24,1.08,1.72,1.34
2025-11-07T14:27:11.631560+00:00,58.393028,15.352197333333333,22|19|12|17|14|15|24,2.34,2.90,1.71
2025-11-07T14:27:12.626852+00:00,58.3930965,15.352179666666666,22|19|12|14|15|24,2.41,2.95,1.71
2025-11-07T14:27:13.629550+00:00,58.39316216666667,15.352156833333334,22|19|12|15|24,2.66,3.51,2.28
2025-11-07T14:27:14.625576+00:00,58.3932245,15.3521485,22|19|12|15|24,2.66,3.51,2.28
2025-11-07T14:27:15.629595+00:00,58.39329133333333,15.352143833333333,22|19|12|15|24,2.66,3.51,2.28
2025-11-07T14:27:16.629591+00:00,58.393372666666664,15.352145333333333,22|19|12|17|15|10|24,1.11,1.95,1.61
2025-11-07T14:27:17.631663+00:00,58.393450333333334,15.352144166666667,22|19|12|17|15|10|24,1.11,1.95,1.61
2025-11-07T14:27:18.632801+00:00,58.39354516666667,15.352139833333334,22|01|19|12|17|15|10|24,0.99,1.79,1.49
2025-11-07T14:27:19.634865+00:00,58.3936275,15.3521495,22|01|19|12|17|14|15|10|24,0.95,1.61,1.30
2025-11-07T14:27:20.628848+00:00,58.393718666666665,15.352145166666666,22|19|12|17|14|15|10|24,1.08,1.71,1.34
2025-11-07T14:27:21.634204+00:00,58.393808666666665,15.352139,22|19|12|17|14|15|10|24,1.08,1.71,1.34
2025-11-07T14:27:22.636892+00:00,58.393894,15.352158333333334,22|19|12|17|14|15|10|24,2.35,2.90,1.71
2025-11-07T14:27:23.638306+00:00,58.3939725,15.352166,22|19|32|12|17|14|15|10|24,0.89,1.60,1.33
2025-11-07T14:27:24.635071+00:00,58.39404616666667,15.352167333333334,22|19|32|12|17|14|15|10|24,0.89,1.60,1.33
2025-11-07T14:27:25.637064+00:00,58.39412433333333,15.3521535,22|19|32|12|17|14|15|10|24,0.89,1.60,1.33
2025-11-07T14:27:26.637138+00:00,58.39419916666667,15.352140333333333,22|01|19|32|12|17|14|15|10|24,0.83,1.55,1.30
2025-11-07T14:27:27.634167+00:00,58.39427383333334,15.352125833333334,22|01|19|32|12|17|14|15|10|24,0.83,1.55,1.30
2025-11-07T14:27:28.638293+00:00,58.39433866666667,15.352095166666667,22|01|19|32|12|17|14|15|10|24,0.83,1.55,1.30
2025-11-07T14:27:29.636304+00:00,58.39439633333333,15.35206,22|19|32|12|14|15|10|24,0.92,1.65,1.36
2025-11-07T14:27:30.632629+00:00,58.394449,15.3520255,22|19|32|12|14|15|10|24,0.92,1.65,1.36
2025-11-07T14:27:31.633521+00:00,58.39450383333333,15.351979666666667,22|19|32|12|14|15|10|24,0.92,1.65,1.36
2025-11-07T14:27:32.628402+00:00,58.39455983333333,15.351932833333333,22|19|12|14|15|10|24,1.11,1.76,1.36
2025-11-07T14:27:33.630398+00:00,58.39461166666667,15.351885666666666,22|19|12|14|15|24,2.41,2.96,1.71
2025-11-07T14:27:34.632495+00:00,58.39465966666667,15.351817333333333,22|19|12|17|14|15|10|24,1.08,1.71,1.33
2025-11-07T14:27:35.635626+00:00,58.394707,15.351747,22|01|19|12|17|14|15|10|24,0.94,1.61,1.30
2025-11-07T14:27:36.633680+00:00,58.394744333333335,15.351686833333334,22|01|19|12|17|14|15|10|24,0.94,1.61,1.30
2025-11-07T14:27:37.636676+00:00,58.3947965,15.351608666666667,22|19|12|17|14|15|10|24,1.08,1.71,1.33
2025-11-07T14:27:38.629676+00:00,58.3948505,15.351542166666666,22|19|12|17|14|15|10|24,1.11,1.76,1.36
2025-11-07T14:27:39.632740+00:00,58.394900166666666,15.351480666666667,22|19|12|17|14|15|10|24,1.08,1.71,1.33
2025-11-07T14:27:40.632806+00:00,58.39494966666667,15.351412166666666,22|19|12|17|14|15|10|24,1.11,1.76,1.36
2025-11-07T14:27:41.631833+00:00,58.394998666666666,15.351369333333333,22|19|12|17|14|15|24,2.42,2.96,1.71
2025-11-07T14:27:42.630987+00:00,58.395048333333335,15.351310333333334,22|19|12|17|14|15|24,2.42,2.96,1.71
2025-11-07T14:27:43.632903+00:00,58.395091666666666,15.351263666666666,22|19|12|17|14|15|24,2.42,2.96,1.71
2025-11-07T14:27:44.629987+00:00,58.395136,15.351220666666666,22|19|12|14|15|24,2.42,2.96,1.71
2025-11-07T14:27:45.632103+00:00,58.39518,15.351165,22|19|12|14|15|24,2.42,2.96,1.71
2025-11-07T14:27:46.629167+00:00,58.395223,15.351134333333333,22|19|12|15|10|24,1.17,1.98,1.60
2025-11-07T14:27:47.630984+00:00,58.39527733333333,15.351075333333334,22|19|12|10|24,3.36,5.14,3.89
2025-11-07T14:27:48.624241+00:00,58.39534666666667,15.3510195,22|19|12|10|24,3.36,5.15,3.90
2025-11-07T14:27:49.626189+00:00,58.39540916666667,15.350994333333333,22|19|12|10|24,3.37,5.15,3.90
2025-11-07T14:27:50.626292+00:00,58.395442833333334,15.35099,22|19|12|10|24,3.37,5.15,3.90
2025-11-07T14:27:51.630344+00:00,58.39548966666667,15.350955,22|19|12|15|10|24,1.17,1.98,1.60
2025-11-07T14:27:52.630907+00:00,58.39556433333333,15.350905833333334,19|12|17|15|10|24,1.20,2.16,1.79
2025-11-07T14:27:53.629505+00:00,58.39563183333333,15.350872166666667,19|12|17|15|24,2.66,3.78,2.69
2025-11-07T14:27:54.628186+00:00,58.395687,15.350852166666666,19|12|17|14|15|24,2.37,2.92,1.72
2025-11-07T14:27:55.633837+00:00,58.39576816666667,15.350820833333334,19|12|17|14|15|24,2.37,2.92,1.72
2025-11-07T14:27:56.626713+00:00,58.39580933333333,15.3507995,19|12|17|15|24,2.66,3.78,2.69
2025-11-07T14:27:57.630566+00:00,58.395869833333336,15.3507645,19|12|17|15|24,2.66,3.78,2.68
2025-11-07T14:27:58.633622+00:00,58.395924666666666,15.350747166666666,19|12|17|15|24,2.66,3.78,2.68
2025-11-07T14:27:59.633648+00:00,58.395993833333335,15.350733,19|12|17|15|24,2.66,3.78,2.68
2025-11-07T14:28:00.629726+00:00,58.395974833333334,15.350773833333333,22|01|19|12|17|10|24,2.25,3.98,3.29
2025-11-07T14:28:01.632832+00:00,58.3960605,15.350713,22|19|12|17|15|10|24,1.11,1.94,1.59
2025-11-07T14:28:02.629792+00:00,58.39613816666667,15.3506585,22|19|12|17|14|10|24,2.22,3.09,2.14
2025-11-07T14:28:03.630874+00:00,58.39621966666667,15.350587333333333,22|19|12|17|14|10|24,2.22,3.09,2.14
2025-11-07T14:28:04.625033+00:00,58.39629583333333,15.350555833333333,19|12|17|14|10|24,2.24,3.10,2.15
2025-11-07T14:28:05.625947+00:00,58.39638083333333,15.350521333333333,19|12|17|14|10|24,2.24,3.10,2.15
2025-11-07T14:28:06.631054+00:00,58.3964035,15.350507833333333,22|01|19|12|17|14|10|24,1.61,2.58,2.01
2025-11-07T14:28:07.629212+00:00,58.39642583333333,15.350496666666666,22|01|19|12|17|14|10|24,1.61,2.58,2.01
2025-11-07T14:28:08.630133+00:00,58.3965035,15.350443333333333,22|19|12|17|14|10|24,2.23,3.09,2.14
2025-11-07T14:28:09.630195+00:00,58.3965845,15.350397666666666,22|19|12|17|14|10|24,2.23,3.09,2.14
2025-11-07T14:28:10.630345+00:00,58.396665166666665,15.350354333333334,22|19|12|17|14|15|10|24,2.36,2.90,1.70
2025-11-07T14:28:11.631347+00:00,58.39674466666666,15.350295666666666,19|12|17|14|15|10|24,1.10,1.73,1.33
2025-11-07T14:28:12.630337+00:00,58.396806166666664,15.350247166666666,19|32|12|15|10|24,1.28,2.23,1.82
2025-11-07T14:28:13.637309+00:00,58.3968795,15.3502095,19|32|12|17|15|10|24,1.04,2.04,1.75
2025-11-07T14:28:14.630380+00:00,58.39698883333333,15.350158166666667,19|12|17|15|10|24,1.20,2.15,1.78
2025-11-07T14:28:15.632412+00:00,58.3970665,15.350112833333334,19|12|17|15|10|24,1.20,2.15,1.78
2025-11-07T14:28:16.627474+00:00,58.397153,15.350060666666666,19|12|17|15|10|24,1.20,2.15,1.78
2025-11-07T14:28:17.628684+00:00,58.397229833333334,15.350013166666667,19|12|17|15|10|24,1.20,2.15,1.78
2025-11-07T14:28:18.627563+00:00,58.397302,15.349956166666667,22|19|12|17|14|10|24,2.23,3.09,2.14
2025-11-07T14:28:19.632651+00:00,58.39737916666667,15.349905333333334,22|19|12|17|14|10|24,2.23,3.09,2.14
2025-11-07T14:28:20.629041+00:00,58.39746383333333,15.349868666666667,22|19|12|17|10|24,2.79,4.40,3.40
2025-11-07T14:28:21.629753+00:00,58.397539,15.349824,22|19|12|17|10|24,2.79,4.40,3.41
2025-11-07T14:28:22.631794+00:00,58.397630166666666,15.349773833333334,22|19|12|17|15|10|24,1.11,1.94,1.59
2025-11-07T14:28:23.627814+00:00,58.39772833333333,15.349711,22|19|12|17|15|10|24,1.11,1.94,1.59
2025-11-07T14:28:24.627830+00:00,58.397814,15.349667666666667,22|19|12|17|15|10|24,1.11,1.93,1.59
2025-11-07T14:28:25.626951+00:00,58.397900166666666,15.349626333333333,19|12|17|15|10|24,1.20,2.15,1.78
2025-11-07T14:28:26.626983+00:00,58.39799133333333,15.349587,19|12|17|15|10|24,1.20,2.15,1.78
2025-11-07T14:28:27.631009+00:00,58.398087,15.349533333333333,22|19|12|17|15|10|24,1.11,1.93,1.59
2025-11-07T14:28:28.628168+00:00,58.398186,15.349495833333334,22|19|12|17|14|15|10|24,1.11,1.75,1.35
2025-11-07T14:28:29.626101+00:00,58.3982685,15.3494835,22|19|12|17|14|15|24,2.36,2.91,1.70
2025-11-07T14:28:30.627765+00:00,58.39835816666667,15.349470166666666,22|19|12|17|14|15|24,2.36,2.91,1.70
2025-11-07T14:28:31.632465+00:00,58.398431,15.349450333333333,22|19|12|17|14|15|24,2.36,2.91,1.70
