time,target_ids,target_ranges,target_speeds,bin_target_speeds
2025-11-07T14:54:05.576953+00:00,"[136, 0, 0, 0, 0, 0]","[27, 0, 0, 0, 0, 0]","[11.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101101', '', '', '', '', '']"
2025-11-07T14:54:05.674469+00:00,"[136, 0, 0, 0, 0, 0]","[25, 0, 0, 0, 0, 0]","[11.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101100', '', '', '', '', '']"
2025-11-07T14:54:05.820712+00:00,"[136, 0, 0, 0, 0, 0]","[24, 0, 0, 0, 0, 0]","[11.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101100', '', '', '', '', '']"
2025-11-07T14:54:05.918192+00:00,"[136, 0, 0, 0, 0, 0]","[22, 0, 0, 0, 0, 0]","[11.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101100', '', '', '', '', '']"
2025-11-07T14:54:06.064483+00:00,"[136, 0, 0, 0, 0, 0]","[21, 0, 0, 0, 0, 0]","[11.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101100', '', '', '', '', '']"
2025-11-07T14:54:06.210717+00:00,"[136, 0, 0, 0, 0, 0]","[20, 0, 0, 0, 0, 0]","[10.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101011', '', '', '', '', '']"
2025-11-07T14:54:06.308206+00:00,"[136, 0, 0, 0, 0, 0]","[18, 0, 0, 0, 0, 0]","[10.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101011', '', '', '', '', '']"
2025-11-07T14:54:06.503206+00:00,"[136, 0, 0, 0, 0, 0]","[17, 0, 0, 0, 0, 0]","[10.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101011', '', '', '', '', '']"
2025-11-07T14:54:06.600612+00:00,"[136, 0, 0, 0, 0, 0]","[16, 0, 0, 0, 0, 0]","[10.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101011', '', '', '', '', '']"
2025-11-07T14:54:06.746923+00:00,"[136, 0, 0, 0, 0, 0]","[15, 0, 0, 0, 0, 0]","[10.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101011', '', '', '', '', '']"
2025-11-07T14:54:06.844458+00:00,"[136, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0]","[10.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101011', '', '', '', '', '']"
2025-11-07T14:54:06.941960+00:00,"[136, 0, 0, 0, 0, 0]","[12, 0, 0, 0, 0, 0]","[10.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101011', '', '', '', '', '']"
2025-11-07T14:54:07.088207+00:00,"[136, 0, 0, 0, 0, 0]","[11, 0, 0, 0, 0, 0]","[10.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101010', '', '', '', '', '']"
2025-11-07T14:54:07.185707+00:00,"[136, 0, 0, 0, 0, 0]","[10, 0, 0, 0, 0, 0]","[10.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101010', '', '', '', '', '']"
2025-11-07T14:54:07.331965+00:00,"[136, 0, 0, 0, 0, 0]","[10, 0, 0, 0, 0, 0]","[10.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101010', '', '', '', '', '']"
2025-11-07T14:54:07.429968+00:00,"[136, 0, 0, 0, 0, 0]","[9, 0, 0, 0, 0, 0]","[10.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101010', '', '', '', '', '']"
2025-11-07T14:54:07.575723+00:00,"[136, 0, 0, 0, 0, 0]","[8, 0, 0, 0, 0, 0]","[10.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101001', '', '', '', '', '']"
2025-11-07T14:54:07.673238+00:00,"[136, 0, 0, 0, 0, 0]","[7, 0, 0, 0, 0, 0]","[10.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101001', '', '', '', '', '']"
2025-11-07T14:54:07.819485+00:00,"[136, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0]","[10.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101001', '', '', '', '', '']"
2025-11-07T14:54:07.916970+00:00,"[136, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0]","[10.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101000', '', '', '', '', '']"
2025-11-07T14:54:08.063241+00:00,"[136, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0]","[9.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100111', '', '', '', '', '']"
2025-11-07T14:54:08.209491+00:00,"[136, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0]","[9.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100110', '', '', '', '', '']"
2025-11-07T14:54:08.306913+00:00,"[136, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0]","[9.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100110', '', '', '', '', '']"
2025-11-07T14:54:08.501987+00:00,"[136, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0]","[9.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100101', '', '', '', '', '']"
2025-11-07T14:54:08.599488+00:00,"[136, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[9.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100101', '', '', '', '', '']"
2025-11-07T14:55:26.941551+00:00,"[140, 0, 0, 0, 0, 0]","[99, 0, 0, 0, 0, 0]","[13.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110111', '', '', '', '', '']"
2025-11-07T14:55:27.087793+00:00,"[140, 0, 0, 0, 0, 0]","[98, 0, 0, 0, 0, 0]","[13.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110111', '', '', '', '', '']"
2025-11-07T14:55:27.185273+00:00,"[140, 0, 0, 0, 0, 0]","[96, 0, 0, 0, 0, 0]","[13.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110111', '', '', '', '', '']"
2025-11-07T14:55:27.331532+00:00,"[140, 0, 0, 0, 0, 0]","[95, 0, 0, 0, 0, 0]","[13.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110111', '', '', '', '', '']"
2025-11-07T14:55:27.429519+00:00,"[140, 0, 0, 0, 0, 0]","[93, 0, 0, 0, 0, 0]","[13.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110111', '', '', '', '', '']"
2025-11-07T14:55:27.575278+00:00,"[140, 0, 0, 0, 0, 0]","[91, 0, 0, 0, 0, 0]","[13.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110111', '', '', '', '', '']"
2025-11-07T14:55:27.672784+00:00,"[140, 0, 0, 0, 0, 0]","[89, 0, 0, 0, 0, 0]","[13.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110111', '', '', '', '', '']"
2025-11-07T14:55:27.819044+00:00,"[140, 0, 0, 0, 0, 0]","[88, 0, 0, 0, 0, 0]","[13.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110111', '', '', '', '', '']"
2025-11-07T14:55:27.965271+00:00,"[140, 0, 0, 0, 0, 0]","[85, 0, 0, 0, 0, 0]","[13.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110111', '', '', '', '', '']"
2025-11-07T14:55:28.062767+00:00,"[140, 0, 0, 0, 0, 0]","[84, 0, 0, 0, 0, 0]","[13.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110111', '', '', '', '', '']"
2025-11-07T14:55:28.209028+00:00,"[140, 0, 0, 0, 0, 0]","[82, 0, 0, 0, 0, 0]","[13.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110111', '', '', '', '', '']"
2025-11-07T14:55:28.306515+00:00,"[140, 0, 0, 0, 0, 0]","[81, 0, 0, 0, 0, 0]","[13.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110110', '', '', '', '', '']"
2025-11-07T14:55:28.501530+00:00,"[140, 0, 0, 0, 0, 0]","[79, 0, 0, 0, 0, 0]","[13.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110110', '', '', '', '', '']"
2025-11-07T14:55:28.599034+00:00,"[140, 0, 0, 0, 0, 0]","[77, 0, 0, 0, 0, 0]","[13.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110110', '', '', '', '', '']"
2025-11-07T14:55:28.696540+00:00,"[140, 0, 0, 0, 0, 0]","[76, 0, 0, 0, 0, 0]","[13.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110110', '', '', '', '', '']"
2025-11-07T14:55:28.794138+00:00,"[140, 0, 0, 0, 0, 0]","[74, 0, 0, 0, 0, 0]","[13.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110110', '', '', '', '', '']"
2025-11-07T14:55:28.940290+00:00,"[140, 0, 0, 0, 0, 0]","[72, 0, 0, 0, 0, 0]","[13.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110110', '', '', '', '', '']"
2025-11-07T14:55:29.086624+00:00,"[140, 0, 0, 0, 0, 0]","[71, 0, 0, 0, 0, 0]","[13.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110110', '', '', '', '', '']"
2025-11-07T14:55:29.184040+00:00,"[140, 0, 0, 0, 0, 0]","[69, 0, 0, 0, 0, 0]","[13.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110101', '', '', '', '', '']"
2025-11-07T14:55:29.330384+00:00,"[140, 0, 0, 0, 0, 0]","[68, 0, 0, 0, 0, 0]","[13.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110101', '', '', '', '', '']"
2025-11-07T14:55:29.428301+00:00,"[140, 0, 0, 0, 0, 0]","[66, 0, 0, 0, 0, 0]","[13.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110100', '', '', '', '', '']"
2025-11-07T14:55:29.574134+00:00,"[140, 0, 0, 0, 0, 0]","[65, 0, 0, 0, 0, 0]","[13.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110100', '', '', '', '', '']"
2025-11-07T14:55:29.671548+00:00,"[140, 0, 0, 0, 0, 0]","[64, 0, 0, 0, 0, 0]","[12.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110011', '', '', '', '', '']"
2025-11-07T14:55:29.817890+00:00,"[140, 0, 0, 0, 0, 0]","[63, 0, 0, 0, 0, 0]","[12.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110011', '', '', '', '', '']"
2025-11-07T14:55:29.915291+00:00,"[140, 0, 0, 0, 0, 0]","[61, 0, 0, 0, 0, 0]","[12.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110011', '', '', '', '', '']"
2025-11-07T14:55:30.061637+00:00,"[140, 0, 0, 0, 0, 0]","[60, 0, 0, 0, 0, 0]","[12.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110010', '', '', '', '', '']"
2025-11-07T14:55:30.207803+00:00,"[140, 0, 0, 0, 0, 0]","[58, 0, 0, 0, 0, 0]","[12.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110010', '', '', '', '', '']"
2025-11-07T14:55:30.305391+00:00,"[140, 0, 0, 0, 0, 0]","[56, 0, 0, 0, 0, 0]","[12.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110010', '', '', '', '', '']"
2025-11-07T14:55:30.500392+00:00,"[140, 0, 0, 0, 0, 0]","[55, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-07T14:55:30.597893+00:00,"[140, 0, 0, 0, 0, 0]","[53, 0, 0, 0, 0, 0]","[12.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110001', '', '', '', '', '']"
2025-11-07T14:55:30.695309+00:00,"[140, 0, 0, 0, 0, 0]","[51, 0, 0, 0, 0, 0]","[12.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110000', '', '', '', '', '']"
2025-11-07T14:55:30.792904+00:00,"[140, 0, 0, 0, 0, 0]","[50, 0, 0, 0, 0, 0]","[12.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110000', '', '', '', '', '']"
2025-11-07T14:55:30.939071+00:00,"[140, 0, 0, 0, 0, 0]","[49, 0, 0, 0, 0, 0]","[11.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101111', '', '', '', '', '']"
2025-11-07T14:55:31.085293+00:00,"[140, 0, 0, 0, 0, 0]","[47, 0, 0, 0, 0, 0]","[11.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101111', '', '', '', '', '']"
2025-11-07T14:55:31.231534+00:00,"[140, 0, 0, 0, 0, 0]","[46, 0, 0, 0, 0, 0]","[11.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101110', '', '', '', '', '']"
2025-11-07T14:55:31.329022+00:00,"[140, 0, 0, 0, 0, 0]","[45, 0, 0, 0, 0, 0]","[11.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101110', '', '', '', '', '']"
2025-11-07T14:55:31.427048+00:00,"[140, 0, 0, 0, 0, 0]","[43, 0, 0, 0, 0, 0]","[11.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101110', '', '', '', '', '']"
2025-11-07T14:55:31.572786+00:00,"[140, 0, 0, 0, 0, 0]","[41, 0, 0, 0, 0, 0]","[11.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101101', '', '', '', '', '']"
2025-11-07T14:55:31.670308+00:00,"[140, 0, 0, 0, 0, 0]","[40, 0, 0, 0, 0, 0]","[11.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101100', '', '', '', '', '']"
2025-11-07T14:55:31.816544+00:00,"[140, 0, 0, 0, 0, 0]","[38, 0, 0, 0, 0, 0]","[10.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101011', '', '', '', '', '']"
2025-11-07T14:55:31.962784+00:00,"[140, 0, 0, 0, 0, 0]","[37, 0, 0, 0, 0, 0]","[10.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101010', '', '', '', '', '']"
2025-11-07T14:55:32.060293+00:00,"[140, 0, 0, 0, 0, 0]","[36, 0, 0, 0, 0, 0]","[10.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101001', '', '', '', '', '']"
2025-11-07T14:55:32.206537+00:00,"[140, 0, 0, 0, 0, 0]","[34, 0, 0, 0, 0, 0]","[10.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101000', '', '', '', '', '']"
2025-11-07T14:55:32.304054+00:00,"[140, 0, 0, 0, 0, 0]","[33, 0, 0, 0, 0, 0]","[9.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100111', '', '', '', '', '']"
2025-11-07T14:55:32.499059+00:00,"[140, 0, 0, 0, 0, 0]","[32, 0, 0, 0, 0, 0]","[9.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100110', '', '', '', '', '']"
2025-11-07T14:55:32.596546+00:00,"[140, 0, 0, 0, 0, 0]","[31, 0, 0, 0, 0, 0]","[9.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100101', '', '', '', '', '']"
2025-11-07T14:55:32.694057+00:00,"[140, 0, 0, 0, 0, 0]","[30, 0, 0, 0, 0, 0]","[9.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100100', '', '', '', '', '']"
2025-11-07T14:55:32.791538+00:00,"[140, 0, 0, 0, 0, 0]","[29, 0, 0, 0, 0, 0]","[8.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100011', '', '', '', '', '']"
2025-11-07T14:55:32.937787+00:00,"[140, 0, 0, 0, 0, 0]","[28, 0, 0, 0, 0, 0]","[8.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100010', '', '', '', '', '']"
2025-11-07T14:55:33.084057+00:00,"[140, 0, 0, 0, 0, 0]","[27, 0, 0, 0, 0, 0]","[8.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100001', '', '', '', '', '']"
2025-11-07T14:55:33.181543+00:00,"[140, 0, 0, 0, 0, 0]","[26, 0, 0, 0, 0, 0]","[8.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100000', '', '', '', '', '']"
2025-11-07T14:55:33.327912+00:00,"[140, 0, 0, 0, 0, 0]","[25, 0, 0, 0, 0, 0]","[8.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100000', '', '', '', '', '']"
2025-11-07T14:55:33.425797+00:00,"[140, 0, 0, 0, 0, 0]","[25, 0, 0, 0, 0, 0]","[7.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011111', '', '', '', '', '']"
2025-11-07T14:55:33.571647+00:00,"[140, 0, 0, 0, 0, 0]","[24, 0, 0, 0, 0, 0]","[7.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011111', '', '', '', '', '']"
2025-11-07T14:55:33.669168+00:00,"[140, 0, 0, 0, 0, 0]","[23, 0, 0, 0, 0, 0]","[7.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011111', '', '', '', '', '']"
2025-11-07T14:55:33.815422+00:00,"[140, 0, 0, 0, 0, 0]","[22, 0, 0, 0, 0, 0]","[7.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011111', '', '', '', '', '']"
2025-11-07T14:55:33.961664+00:00,"[140, 0, 0, 0, 0, 0]","[20, 0, 0, 0, 0, 0]","[7.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011110', '', '', '', '', '']"
2025-11-07T14:55:34.059158+00:00,"[140, 0, 0, 0, 0, 0]","[19, 0, 0, 0, 0, 0]","[7.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011110', '', '', '', '', '']"
2025-11-07T14:55:34.205284+00:00,"[140, 0, 0, 0, 0, 0]","[19, 0, 0, 0, 0, 0]","[7.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011110', '', '', '', '', '']"
2025-11-07T14:55:34.302919+00:00,"[140, 0, 0, 0, 0, 0]","[18, 0, 0, 0, 0, 0]","[7.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011110', '', '', '', '', '']"
2025-11-07T14:55:34.497790+00:00,"[140, 0, 0, 0, 0, 0]","[17, 0, 0, 0, 0, 0]","[7.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011110', '', '', '', '', '']"
2025-11-07T14:55:34.595397+00:00,"[140, 0, 0, 0, 0, 0]","[17, 0, 0, 0, 0, 0]","[7.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011110', '', '', '', '', '']"
2025-11-07T14:55:34.692938+00:00,"[140, 0, 0, 0, 0, 0]","[16, 0, 0, 0, 0, 0]","[7.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011101', '', '', '', '', '']"
2025-11-07T14:55:34.790420+00:00,"[140, 0, 0, 0, 0, 0]","[15, 0, 0, 0, 0, 0]","[7.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011101', '', '', '', '', '']"
2025-11-07T14:55:34.936544+00:00,"[140, 0, 0, 0, 0, 0]","[15, 0, 0, 0, 0, 0]","[7.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011101', '', '', '', '', '']"
2025-11-07T14:55:35.082807+00:00,"[140, 0, 0, 0, 0, 0]","[14, 0, 0, 0, 0, 0]","[7.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011101', '', '', '', '', '']"
2025-11-07T14:55:35.180309+00:00,"[140, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0]","[7.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011101', '', '', '', '', '']"
2025-11-07T14:55:35.326673+00:00,"[140, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0]","[7.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011101', '', '', '', '', '']"
2025-11-07T14:55:35.424571+00:00,"[140, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0]","[7.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011101', '', '', '', '', '']"
2025-11-07T14:55:35.570434+00:00,"[140, 0, 0, 0, 0, 0]","[12, 0, 0, 0, 0, 0]","[7.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011101', '', '', '', '', '']"
2025-11-07T14:55:35.667822+00:00,"[140, 0, 0, 0, 0, 0]","[11, 0, 0, 0, 0, 0]","[7.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011101', '', '', '', '', '']"
2025-11-07T14:55:35.814186+00:00,"[140, 0, 0, 0, 0, 0]","[10, 0, 0, 0, 0, 0]","[7.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011110', '', '', '', '', '']"
2025-11-07T14:55:35.960445+00:00,"[140, 0, 0, 0, 0, 0]","[9, 0, 0, 0, 0, 0]","[7.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011110', '', '', '', '', '']"
2025-11-07T14:55:36.057814+00:00,"[140, 0, 0, 0, 0, 0]","[8, 0, 0, 0, 0, 0]","[7.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011111', '', '', '', '', '']"
2025-11-07T14:55:36.204187+00:00,"[140, 0, 0, 0, 0, 0]","[7, 0, 0, 0, 0, 0]","[7.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011111', '', '', '', '', '']"
2025-11-07T14:55:36.301690+00:00,"[140, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 0]","[7.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011111', '', '', '', '', '']"
2025-11-07T14:55:36.496702+00:00,"[140, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0]","[7.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011111', '', '', '', '', '']"
2025-11-07T14:55:36.594069+00:00,"[140, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0]","[7.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011111', '', '', '', '', '']"
2025-11-07T14:55:36.691698+00:00,"[140, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0]","[7.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011110', '', '', '', '', '']"
2025-11-07T14:55:36.837958+00:00,"[140, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0]","[7.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011110', '', '', '', '', '']"
2025-11-07T14:55:36.935332+00:00,"[140, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0]","[7.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011101', '', '', '', '', '']"
2025-11-07T14:55:37.081689+00:00,"[140, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0]","[7.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011100', '', '', '', '', '']"
2025-11-07T14:55:37.179212+00:00,"[140, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0]","[7.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011100', '', '', '', '', '']"
2025-11-07T14:55:37.325341+00:00,"[140, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[7.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011100', '', '', '', '', '']"
2025-11-07T14:55:37.423453+00:00,"[140, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[7.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011100', '', '', '', '', '']"
2025-11-07T14:57:35.496680+00:00,"[144, 0, 0, 0, 0, 0]","[132, 0, 0, 0, 0, 0]","[13.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110101', '', '', '', '', '']"
2025-11-07T14:57:35.594175+00:00,"[144, 0, 0, 0, 0, 0]","[130, 0, 0, 0, 0, 0]","[13.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110101', '', '', '', '', '']"
2025-11-07T14:57:35.691694+00:00,"[144, 0, 0, 0, 0, 0]","[129, 0, 0, 0, 0, 0]","[13.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110101', '', '', '', '', '']"
2025-11-07T14:57:35.837937+00:00,"[144, 0, 0, 0, 0, 0]","[127, 0, 0, 0, 0, 0]","[13.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110101', '', '', '', '', '']"
2025-11-07T14:57:35.935421+00:00,"[144, 0, 0, 0, 0, 0]","[125, 0, 0, 0, 0, 0]","[13.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110101', '', '', '', '', '']"
2025-11-07T14:57:36.081672+00:00,"[144, 0, 0, 0, 0, 0]","[124, 0, 0, 0, 0, 0]","[13.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110101', '', '', '', '', '']"
2025-11-07T14:57:36.179176+00:00,"[144, 0, 0, 0, 0, 0]","[122, 0, 0, 0, 0, 0]","[13.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110101', '', '', '', '', '']"
2025-11-07T14:57:36.325427+00:00,"[144, 0, 0, 0, 0, 0]","[121, 0, 0, 0, 0, 0]","[13.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110101', '', '', '', '', '']"
2025-11-07T14:57:36.423636+00:00,"[144, 0, 0, 0, 0, 0]","[119, 0, 0, 0, 0, 0]","[13.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110101', '', '', '', '', '']"
2025-11-07T14:57:36.569190+00:00,"[144, 0, 0, 0, 0, 0]","[118, 0, 0, 0, 0, 0]","[13.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110101', '', '', '', '', '']"
2025-11-07T14:57:36.715465+00:00,"[144, 0, 0, 0, 0, 0]","[117, 0, 0, 0, 0, 0]","[13.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110101', '', '', '', '', '']"
2025-11-07T14:57:36.812938+00:00,"[144, 0, 0, 0, 0, 0]","[115, 0, 0, 0, 0, 0]","[13.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110101', '', '', '', '', '']"
2025-11-07T14:57:36.959187+00:00,"[144, 0, 0, 0, 0, 0]","[114, 0, 0, 0, 0, 0]","[13.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110101', '', '', '', '', '']"
2025-11-07T14:57:37.056686+00:00,"[144, 0, 0, 0, 0, 0]","[112, 0, 0, 0, 0, 0]","[13.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110100', '', '', '', '', '']"
2025-11-07T14:57:37.202949+00:00,"[144, 0, 0, 0, 0, 0]","[110, 0, 0, 0, 0, 0]","[13.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110100', '', '', '', '', '']"
2025-11-07T14:57:37.300440+00:00,"[144, 0, 0, 0, 0, 0]","[109, 0, 0, 0, 0, 0]","[13.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110100', '', '', '', '', '']"
2025-11-07T14:57:37.495435+00:00,"[144, 0, 0, 0, 0, 0]","[108, 0, 0, 0, 0, 0]","[13.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110100', '', '', '', '', '']"
2025-11-07T14:57:37.544214+00:00,"[144, 0, 0, 0, 0, 0]","[106, 0, 0, 0, 0, 0]","[13.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110100', '', '', '', '', '']"
2025-11-07T14:57:37.690468+00:00,"[144, 0, 0, 0, 0, 0]","[104, 0, 0, 0, 0, 0]","[13.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110100', '', '', '', '', '']"
2025-11-07T14:57:37.836703+00:00,"[144, 0, 0, 0, 0, 0]","[102, 0, 0, 0, 0, 0]","[13.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110100', '', '', '', '', '']"
