time,target_ids,target_ranges,target_speeds,bin_target_speeds
2025-11-02T12:17:31.589665+00:00,"[164, 0, 0, 0, 0, 0]","[112, 0, 0, 0, 0, 0]","[11.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101110', '', '', '', '', '']"
2025-11-02T12:17:31.784654+00:00,"[164, 0, 0, 0, 0, 0]","[110, 0, 0, 0, 0, 0]","[11.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101110', '', '', '', '', '']"
2025-11-02T12:17:31.882161+00:00,"[164, 0, 0, 0, 0, 0]","[109, 0, 0, 0, 0, 0]","[11.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101110', '', '', '', '', '']"
2025-11-02T12:17:31.979673+00:00,"[164, 0, 0, 0, 0, 0]","[107, 0, 0, 0, 0, 0]","[11.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101110', '', '', '', '', '']"
2025-11-02T12:17:32.125919+00:00,"[164, 0, 0, 0, 0, 0]","[106, 0, 0, 0, 0, 0]","[11.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101110', '', '', '', '', '']"
2025-11-02T12:17:32.223429+00:00,"[164, 0, 0, 0, 0, 0]","[105, 0, 0, 0, 0, 0]","[11.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101101', '', '', '', '', '']"
2025-11-02T12:17:32.369685+00:00,"[164, 0, 0, 0, 0, 0]","[103, 0, 0, 0, 0, 0]","[11.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101101', '', '', '', '', '']"
2025-11-02T12:17:32.467149+00:00,"[164, 0, 0, 0, 0, 0]","[102, 0, 0, 0, 0, 0]","[11.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101101', '', '', '', '', '']"
2025-11-02T12:17:32.613415+00:00,"[164, 0, 0, 0, 0, 0]","[101, 0, 0, 0, 0, 0]","[11.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101101', '', '', '', '', '']"
2025-11-02T12:17:32.759845+00:00,"[164, 0, 0, 0, 0, 0]","[99, 0, 0, 0, 0, 0]","[11.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101100', '', '', '', '', '']"
2025-11-02T12:17:32.857086+00:00,"[164, 0, 0, 0, 0, 0]","[98, 0, 0, 0, 0, 0]","[11.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101100', '', '', '', '', '']"
2025-11-02T12:17:33.003345+00:00,"[164, 0, 0, 0, 0, 0]","[97, 0, 0, 0, 0, 0]","[11.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101100', '', '', '', '', '']"
2025-11-02T12:17:33.100815+00:00,"[164, 0, 0, 0, 0, 0]","[96, 0, 0, 0, 0, 0]","[11.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101100', '', '', '', '', '']"
2025-11-02T12:17:33.247071+00:00,"[164, 0, 0, 0, 0, 0]","[94, 0, 0, 0, 0, 0]","[11.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101100', '', '', '', '', '']"
2025-11-02T12:17:33.344593+00:00,"[164, 0, 0, 0, 0, 0]","[93, 0, 0, 0, 0, 0]","[11.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101100', '', '', '', '', '']"
2025-11-02T12:17:33.490825+00:00,"[164, 0, 0, 0, 0, 0]","[92, 0, 0, 0, 0, 0]","[10.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101011', '', '', '', '', '']"
2025-11-02T12:17:33.588430+00:00,"[164, 0, 0, 0, 0, 0]","[91, 0, 0, 0, 0, 0]","[10.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101011', '', '', '', '', '']"
2025-11-02T12:17:33.783327+00:00,"[164, 0, 0, 0, 0, 0]","[90, 0, 0, 0, 0, 0]","[10.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101011', '', '', '', '', '']"
2025-11-02T12:17:33.880931+00:00,"[164, 0, 0, 0, 0, 0]","[88, 0, 0, 0, 0, 0]","[10.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101011', '', '', '', '', '']"
2025-11-02T12:17:33.978314+00:00,"[164, 0, 0, 0, 0, 0]","[87, 0, 0, 0, 0, 0]","[10.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101011', '', '', '', '', '']"
2025-11-02T12:17:34.124681+00:00,"[164, 0, 0, 0, 0, 0]","[86, 0, 0, 0, 0, 0]","[10.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101010', '', '', '', '', '']"
2025-11-02T12:17:34.222202+00:00,"[164, 0, 0, 0, 0, 0]","[84, 0, 0, 0, 0, 0]","[10.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101010', '', '', '', '', '']"
2025-11-02T12:17:34.368312+00:00,"[164, 0, 0, 0, 0, 0]","[83, 0, 0, 0, 0, 0]","[10.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101010', '', '', '', '', '']"
2025-11-02T12:17:34.465922+00:00,"[164, 0, 0, 0, 0, 0]","[82, 0, 0, 0, 0, 0]","[10.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101010', '', '', '', '', '']"
2025-11-02T12:17:34.612059+00:00,"[164, 0, 0, 0, 0, 0]","[80, 0, 0, 0, 0, 0]","[10.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101010', '', '', '', '', '']"
2025-11-02T12:17:34.807176+00:00,"[164, 0, 0, 0, 0, 0]","[79, 0, 0, 0, 0, 0]","[10.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101010', '', '', '', '', '']"
2025-11-02T12:17:34.904682+00:00,"[164, 0, 0, 0, 0, 0]","[78, 0, 0, 0, 0, 0]","[10.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101001', '', '', '', '', '']"
2025-11-02T12:17:35.002185+00:00,"[164, 0, 0, 0, 0, 0]","[77, 0, 0, 0, 0, 0]","[10.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101001', '', '', '', '', '']"
2025-11-02T12:17:35.099563+00:00,"[164, 0, 0, 0, 0, 0]","[76, 0, 0, 0, 0, 0]","[10.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101001', '', '', '', '', '']"
2025-11-02T12:17:35.245958+00:00,"[164, 0, 0, 0, 0, 0]","[74, 0, 0, 0, 0, 0]","[10.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101001', '', '', '', '', '']"
2025-11-02T12:17:35.343442+00:00,"[164, 0, 0, 0, 0, 0]","[73, 0, 0, 0, 0, 0]","[10.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101001', '', '', '', '', '']"
2025-11-02T12:17:35.489572+00:00,"[164, 0, 0, 0, 0, 0]","[72, 0, 0, 0, 0, 0]","[10.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101001', '', '', '', '', '']"
2025-11-02T12:17:35.587187+00:00,"[164, 0, 0, 0, 0, 0]","[71, 0, 0, 0, 0, 0]","[10.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101001', '', '', '', '', '']"
2025-11-02T12:17:35.782071+00:00,"[164, 0, 0, 0, 0, 0]","[70, 0, 0, 0, 0, 0]","[10.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101001', '', '', '', '', '']"
2025-11-02T12:17:35.879684+00:00,"[164, 0, 0, 0, 0, 0]","[69, 0, 0, 0, 0, 0]","[10.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101000', '', '', '', '', '']"
2025-11-02T12:17:35.977087+00:00,"[164, 0, 0, 0, 0, 0]","[68, 0, 0, 0, 0, 0]","[10.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101000', '', '', '', '', '']"
2025-11-02T12:17:36.123454+00:00,"[164, 0, 0, 0, 0, 0]","[67, 0, 0, 0, 0, 0]","[10.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101000', '', '', '', '', '']"
2025-11-02T12:17:36.220923+00:00,"[164, 0, 0, 0, 0, 0]","[66, 0, 0, 0, 0, 0]","[10.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101000', '', '', '', '', '']"
2025-11-02T12:17:36.367092+00:00,"[164, 0, 0, 0, 0, 0]","[65, 0, 0, 0, 0, 0]","[10.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101000', '', '', '', '', '']"
2025-11-02T12:17:36.513459+00:00,"[164, 0, 0, 0, 0, 0]","[63, 0, 0, 0, 0, 0]","[10.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101000', '', '', '', '', '']"
2025-11-02T12:17:36.610833+00:00,"[164, 0, 0, 0, 0, 0]","[62, 0, 0, 0, 0, 0]","[10.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101000', '', '', '', '', '']"
2025-11-02T12:17:36.805949+00:00,"[164, 0, 0, 0, 0, 0]","[61, 0, 0, 0, 0, 0]","[9.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100111', '', '', '', '', '']"
2025-11-02T12:17:36.903331+00:00,"[164, 0, 0, 0, 0, 0]","[59, 0, 0, 0, 0, 0]","[9.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100111', '', '', '', '', '']"
2025-11-02T12:17:37.000952+00:00,"[164, 0, 0, 0, 0, 0]","[58, 0, 0, 0, 0, 0]","[9.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100111', '', '', '', '', '']"
2025-11-02T12:17:37.098340+00:00,"[164, 0, 0, 0, 0, 0]","[57, 0, 0, 0, 0, 0]","[9.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100111', '', '', '', '', '']"
2025-11-02T12:17:37.244736+00:00,"[164, 0, 0, 0, 0, 0]","[56, 0, 0, 0, 0, 0]","[9.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100111', '', '', '', '', '']"
2025-11-02T12:17:37.342150+00:00,"[164, 0, 0, 0, 0, 0]","[54, 0, 0, 0, 0, 0]","[9.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100111', '', '', '', '', '']"
2025-11-02T12:17:37.488351+00:00,"[164, 0, 0, 0, 0, 0]","[53, 0, 0, 0, 0, 0]","[9.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100111', '', '', '', '', '']"
2025-11-02T12:17:37.585958+00:00,"[164, 0, 0, 0, 0, 0]","[52, 0, 0, 0, 0, 0]","[9.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100110', '', '', '', '', '']"
2025-11-02T12:17:37.780840+00:00,"[164, 0, 0, 0, 0, 0]","[51, 0, 0, 0, 0, 0]","[9.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100110', '', '', '', '', '']"
2025-11-02T12:17:37.878457+00:00,"[164, 0, 0, 0, 0, 0]","[50, 0, 0, 0, 0, 0]","[9.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100110', '', '', '', '', '']"
2025-11-02T12:17:37.975842+00:00,"[164, 0, 0, 0, 0, 0]","[49, 0, 0, 0, 0, 0]","[9.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100110', '', '', '', '', '']"
2025-11-02T12:17:38.122115+00:00,"[164, 0, 0, 0, 0, 0]","[48, 0, 0, 0, 0, 0]","[9.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100110', '', '', '', '', '']"
2025-11-02T12:17:38.219744+00:00,"[164, 0, 0, 0, 0, 0]","[47, 0, 0, 0, 0, 0]","[9.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100101', '', '', '', '', '']"
2025-11-02T12:17:38.365857+00:00,"[164, 0, 0, 0, 0, 0]","[46, 0, 0, 0, 0, 0]","[9.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100101', '', '', '', '', '']"
2025-11-02T12:17:38.463467+00:00,"[164, 0, 0, 0, 0, 0]","[45, 0, 0, 0, 0, 0]","[9.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100101', '', '', '', '', '']"
2025-11-02T12:17:38.609603+00:00,"[164, 0, 0, 0, 0, 0]","[44, 0, 0, 0, 0, 0]","[9.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100101', '', '', '', '', '']"
2025-11-02T12:17:38.804733+00:00,"[164, 0, 0, 0, 0, 0]","[42, 0, 0, 0, 0, 0]","[9.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100100', '', '', '', '', '']"
2025-11-02T12:17:38.902108+00:00,"[164, 0, 0, 0, 0, 0]","[41, 0, 0, 0, 0, 0]","[9.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100100', '', '', '', '', '']"
2025-11-02T12:17:38.999726+00:00,"[164, 0, 0, 0, 0, 0]","[40, 0, 0, 0, 0, 0]","[9.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100100', '', '', '', '', '']"
2025-11-02T12:17:39.097119+00:00,"[164, 0, 0, 0, 0, 0]","[39, 0, 0, 0, 0, 0]","[8.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100011', '', '', '', '', '']"
2025-11-02T12:17:39.243394+00:00,"[164, 0, 0, 0, 0, 0]","[37, 0, 0, 0, 0, 0]","[8.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100011', '', '', '', '', '']"
2025-11-02T12:17:39.340882+00:00,"[164, 0, 0, 0, 0, 0]","[36, 0, 0, 0, 0, 0]","[8.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100011', '', '', '', '', '']"
2025-11-02T12:17:39.487132+00:00,"[164, 0, 0, 0, 0, 0]","[35, 0, 0, 0, 0, 0]","[8.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100010', '', '', '', '', '']"
2025-11-02T12:17:39.633353+00:00,"[164, 0, 0, 0, 0, 0]","[34, 0, 0, 0, 0, 0]","[8.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100010', '', '', '', '', '']"
2025-11-02T12:17:39.730888+00:00,"[164, 0, 0, 0, 0, 0]","[33, 0, 0, 0, 0, 0]","[8.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100010', '', '', '', '', '']"
2025-11-02T12:17:39.877144+00:00,"[164, 0, 0, 0, 0, 0]","[32, 0, 0, 0, 0, 0]","[8.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100010', '', '', '', '', '']"
2025-11-02T12:17:39.974632+00:00,"[164, 0, 0, 0, 0, 0]","[31, 0, 0, 0, 0, 0]","[8.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100001', '', '', '', '', '']"
2025-11-02T12:17:40.120892+00:00,"[164, 0, 0, 0, 0, 0]","[30, 0, 0, 0, 0, 0]","[8.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100001', '', '', '', '', '']"
2025-11-02T12:17:40.218399+00:00,"[164, 0, 0, 0, 0, 0]","[29, 0, 0, 0, 0, 0]","[8.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100001', '', '', '', '', '']"
2025-11-02T12:17:40.364639+00:00,"[164, 0, 0, 0, 0, 0]","[28, 0, 0, 0, 0, 0]","[8.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100000', '', '', '', '', '']"
2025-11-02T12:17:40.462133+00:00,"[164, 0, 0, 0, 0, 0]","[27, 0, 0, 0, 0, 0]","[8.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100000', '', '', '', '', '']"
2025-11-02T12:17:40.608387+00:00,"[164, 0, 0, 0, 0, 0]","[26, 0, 0, 0, 0, 0]","[8.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100000', '', '', '', '', '']"
2025-11-02T12:17:40.803385+00:00,"[164, 0, 0, 0, 0, 0]","[25, 0, 0, 0, 0, 0]","[8.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00100000', '', '', '', '', '']"
2025-11-02T12:17:40.900889+00:00,"[164, 0, 0, 0, 0, 0]","[24, 0, 0, 0, 0, 0]","[7.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011111', '', '', '', '', '']"
2025-11-02T12:17:40.998395+00:00,"[164, 0, 0, 0, 0, 0]","[24, 0, 0, 0, 0, 0]","[7.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011111', '', '', '', '', '']"
2025-11-02T12:17:41.095893+00:00,"[164, 0, 0, 0, 0, 0]","[23, 0, 0, 0, 0, 0]","[7.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011111', '', '', '', '', '']"
2025-11-02T12:17:41.242161+00:00,"[164, 0, 0, 0, 0, 0]","[22, 0, 0, 0, 0, 0]","[7.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011111', '', '', '', '', '']"
2025-11-02T12:17:41.339748+00:00,"[164, 0, 0, 0, 0, 0]","[21, 0, 0, 0, 0, 0]","[7.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011111', '', '', '', '', '']"
2025-11-02T12:17:41.485948+00:00,"[164, 0, 0, 0, 0, 0]","[20, 0, 0, 0, 0, 0]","[7.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011111', '', '', '', '', '']"
2025-11-02T12:17:41.632134+00:00,"[164, 0, 0, 0, 0, 0]","[19, 0, 0, 0, 0, 0]","[7.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011110', '', '', '', '', '']"
2025-11-02T12:17:41.729638+00:00,"[164, 0, 0, 0, 0, 0]","[18, 0, 0, 0, 0, 0]","[7.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011110', '', '', '', '', '']"
2025-11-02T12:17:41.875888+00:00,"[164, 0, 0, 0, 0, 0]","[18, 0, 0, 0, 0, 0]","[7.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011110', '', '', '', '', '']"
2025-11-02T12:17:41.973390+00:00,"[164, 0, 0, 0, 0, 0]","[17, 0, 0, 0, 0, 0]","[7.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011101', '', '', '', '', '']"
2025-11-02T12:17:42.119637+00:00,"[164, 0, 0, 0, 0, 0]","[16, 0, 0, 0, 0, 0]","[7.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011101', '', '', '', '', '']"
2025-11-02T12:17:42.217176+00:00,"[164, 0, 0, 0, 0, 0]","[16, 0, 0, 0, 0, 0]","[7.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011101', '', '', '', '', '']"
2025-11-02T12:17:42.363393+00:00,"[164, 0, 0, 0, 0, 0]","[15, 0, 0, 0, 0, 0]","[7.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011100', '', '', '', '', '']"
2025-11-02T12:17:42.460888+00:00,"[164, 0, 0, 0, 0, 0]","[15, 0, 0, 0, 0, 0]","[7.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011100', '', '', '', '', '']"
2025-11-02T12:17:42.607143+00:00,"[164, 0, 0, 0, 0, 0]","[14, 0, 0, 0, 0, 0]","[7.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011100', '', '', '', '', '']"
2025-11-02T12:17:42.802147+00:00,"[164, 0, 0, 0, 0, 0]","[13, 0, 0, 0, 0, 0]","[7.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011100', '', '', '', '', '']"
2025-11-02T12:17:42.899638+00:00,"[164, 0, 0, 0, 0, 0]","[12, 0, 0, 0, 0, 0]","[7.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011100', '', '', '', '', '']"
2025-11-02T12:17:42.997163+00:00,"[164, 0, 0, 0, 0, 0]","[11, 0, 0, 0, 0, 0]","[6.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011011', '', '', '', '', '']"
2025-11-02T12:17:43.094646+00:00,"[164, 0, 0, 0, 0, 0]","[11, 0, 0, 0, 0, 0]","[6.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011011', '', '', '', '', '']"
2025-11-02T12:17:43.240928+00:00,"[164, 0, 0, 0, 0, 0]","[10, 0, 0, 0, 0, 0]","[6.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011011', '', '', '', '', '']"
2025-11-02T12:17:43.338411+00:00,"[164, 0, 0, 0, 0, 0]","[10, 0, 0, 0, 0, 0]","[6.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011010', '', '', '', '', '']"
2025-11-02T12:17:43.484660+00:00,"[164, 0, 0, 0, 0, 0]","[9, 0, 0, 0, 0, 0]","[6.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011010', '', '', '', '', '']"
2025-11-02T12:17:43.630894+00:00,"[164, 0, 0, 0, 0, 0]","[9, 0, 0, 0, 0, 0]","[6.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011010', '', '', '', '', '']"
2025-11-02T12:17:43.728409+00:00,"[164, 0, 0, 0, 0, 0]","[8, 0, 0, 0, 0, 0]","[6.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011001', '', '', '', '', '']"
2025-11-02T12:17:43.874668+00:00,"[164, 0, 0, 0, 0, 0]","[8, 0, 0, 0, 0, 0]","[6.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011001', '', '', '', '', '']"
2025-11-02T12:17:43.972173+00:00,"[164, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 0]","[6.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011001', '', '', '', '', '']"
2025-11-02T12:17:44.118428+00:00,"[164, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 0]","[6.25, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011001', '', '', '', '', '']"
2025-11-02T12:17:44.215999+00:00,"[164, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0]","[6.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011000', '', '', '', '', '']"
2025-11-02T12:17:44.362227+00:00,"[164, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0]","[6.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011000', '', '', '', '', '']"
2025-11-02T12:17:44.508472+00:00,"[164, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0]","[6.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00011000', '', '', '', '', '']"
2025-11-02T12:17:44.605967+00:00,"[164, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0]","[5.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00010111', '', '', '', '', '']"
2025-11-02T12:17:44.800965+00:00,"[164, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0]","[5.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00010111', '', '', '', '', '']"
2025-11-02T12:17:44.898471+00:00,"[164, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0]","[5.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00010110', '', '', '', '', '']"
2025-11-02T12:17:44.995969+00:00,"[164, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0]","[5.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00010110', '', '', '', '', '']"
2025-11-02T12:17:45.093467+00:00,"[164, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 0]","[5.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00010110', '', '', '', '', '']"
2025-11-02T12:17:45.239730+00:00,"[164, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0]","[5.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00010110', '', '', '', '', '']"
2025-11-02T12:17:45.385989+00:00,"[164, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[5.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00010110', '', '', '', '', '']"
2025-11-02T12:17:45.483475+00:00,"[164, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0]","[5.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00010110', '', '', '', '', '']"
2025-11-02T12:18:16.342531+00:00,"[172, 0, 0, 0, 0, 0]","[143, 0, 0, 0, 0, 0]","[11.5, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101110', '', '', '', '', '']"
2025-11-02T12:18:16.488762+00:00,"[172, 0, 0, 0, 0, 0]","[142, 0, 0, 0, 0, 0]","[11.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101111', '', '', '', '', '']"
2025-11-02T12:18:16.586256+00:00,"[172, 0, 0, 0, 0, 0]","[142, 0, 0, 0, 0, 0]","[11.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101111', '', '', '', '', '']"
2025-11-02T12:18:16.781263+00:00,"[172, 0, 0, 0, 0, 0]","[142, 0, 0, 0, 0, 0]","[11.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101111', '', '', '', '', '']"
2025-11-02T12:18:16.878737+00:00,"[172, 0, 0, 0, 0, 0]","[142, 0, 0, 0, 0, 0]","[11.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101111', '', '', '', '', '']"
2025-11-02T12:18:16.976265+00:00,"[172, 0, 0, 0, 0, 0]","[142, 0, 0, 0, 0, 0]","[11.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101111', '', '', '', '', '']"
2025-11-02T12:18:17.122541+00:00,"[172, 0, 0, 0, 0, 0]","[142, 0, 0, 0, 0, 0]","[11.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101111', '', '', '', '', '']"
2025-11-02T12:18:17.220046+00:00,"[172, 0, 0, 0, 0, 0]","[142, 0, 0, 0, 0, 0]","[11.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101111', '', '', '', '', '']"
2025-11-02T12:18:17.610041+00:00,"[172, 0, 0, 0, 0, 0]","[139, 0, 0, 0, 0, 0]","[11.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101111', '', '', '', '', '']"
2025-11-02T12:18:17.805045+00:00,"[172, 0, 0, 0, 0, 0]","[138, 0, 0, 0, 0, 0]","[11.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101111', '', '', '', '', '']"
2025-11-02T12:18:17.902530+00:00,"[172, 0, 0, 0, 0, 0]","[136, 0, 0, 0, 0, 0]","[11.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101111', '', '', '', '', '']"
2025-11-02T12:18:18.000042+00:00,"[172, 0, 0, 0, 0, 0]","[135, 0, 0, 0, 0, 0]","[11.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101111', '', '', '', '', '']"
2025-11-02T12:18:18.097534+00:00,"[172, 0, 0, 0, 0, 0]","[133, 0, 0, 0, 0, 0]","[11.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101111', '', '', '', '', '']"
2025-11-02T12:18:18.243809+00:00,"[172, 0, 0, 0, 0, 0]","[132, 0, 0, 0, 0, 0]","[11.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101111', '', '', '', '', '']"
2025-11-02T12:18:18.341288+00:00,"[172, 0, 0, 0, 0, 0]","[131, 0, 0, 0, 0, 0]","[11.75, 0.0, 0.0, 0.0, 0.0, 0.0]","['00101111', '', '', '', '', '']"
2025-11-02T12:18:18.487539+00:00,"[172, 0, 0, 0, 0, 0]","[129, 0, 0, 0, 0, 0]","[12.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110000', '', '', '', '', '']"
2025-11-02T12:18:18.585052+00:00,"[172, 0, 0, 0, 0, 0]","[128, 0, 0, 0, 0, 0]","[12.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110000', '', '', '', '', '']"
2025-11-02T12:18:18.780038+00:00,"[172, 0, 0, 0, 0, 0]","[127, 0, 0, 0, 0, 0]","[12.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['00110000', '', '', '', '', '']"
