time,latitude,longitude
2025-11-02T12:41:37.207334+00:00,58.3431885,15.616860333333333
2025-11-02T12:41:38.205487+00:00,58.34313016666667,15.616861833333333
2025-11-02T12:41:39.205492+00:00,58.34307716666667,15.6168655
2025-11-02T12:41:40.206691+00:00,58.3430235,15.616877
2025-11-02T12:41:41.198845+00:00,58.34296833333333,15.616895333333334
2025-11-02T12:41:42.202558+00:00,58.342911,15.616913166666667
2025-11-02T12:41:43.200624+00:00,58.342858,15.616935166666666
2025-11-02T12:41:44.200833+00:00,58.34280316666667,15.616959333333334
2025-11-02T12:41:45.203680+00:00,58.34273133333333,15.617003166666667
2025-11-02T12:41:46.204892+00:00,58.34268433333333,15.617046
2025-11-02T12:41:47.208340+00:00,58.34262866666667,15.617086
2025-11-02T12:41:48.200137+00:00,58.342576,15.617123833333334
2025-11-02T12:41:49.209274+00:00,58.3425175,15.617167666666667
2025-11-02T12:41:50.204174+00:00,58.3424565,15.617216833333334
2025-11-02T12:41:51.209162+00:00,58.34239983333333,15.617255166666666
2025-11-02T12:41:52.203096+00:00,58.34235066666667,15.617298333333334
2025-11-02T12:41:53.206127+00:00,58.3423065,15.6173375
2025-11-02T12:41:54.204179+00:00,58.342240833333335,15.617361166666667
2025-11-02T12:41:55.207543+00:00,58.34220166666667,15.617391166666666
2025-11-02T12:41:56.204456+00:00,58.3421515,15.6174285
2025-11-02T12:41:57.208333+00:00,58.3421105,15.617464666666667
2025-11-02T12:41:58.208399+00:00,58.34205933333333,15.617499666666667
2025-11-02T12:41:59.203587+00:00,58.34200883333333,15.6175355
2025-11-02T12:42:00.207410+00:00,58.34195833333333,15.617565833333334
2025-11-02T12:42:01.209664+00:00,58.341909666666666,15.617599666666667
2025-11-02T12:42:02.205137+00:00,58.34186183333333,15.617627666666667
2025-11-02T12:42:03.206669+00:00,58.34181016666667,15.617671166666666
2025-11-02T12:42:04.207595+00:00,58.341759333333336,15.6177215
2025-11-02T12:42:05.211801+00:00,58.34169833333333,15.617764333333334
2025-11-02T12:42:06.209773+00:00,58.341635333333336,15.617820333333333
2025-11-02T12:42:07.209832+00:00,58.341569,15.617885666666666
2025-11-02T12:42:08.205900+00:00,58.34151583333333,15.617955833333333
2025-11-02T12:42:09.207961+00:00,58.341475,15.618039333333334
2025-11-02T12:42:10.203963+00:00,58.34143683333333,15.618124666666667
2025-11-02T12:42:11.207993+00:00,58.341395166666665,15.6182235
2025-11-02T12:42:12.204075+00:00,58.341354,15.618329833333334
2025-11-02T12:42:13.205117+00:00,58.34131333333333,15.618438833333334
2025-11-02T12:42:14.204153+00:00,58.3412825,15.618553166666667
2025-11-02T12:42:15.206496+00:00,58.34124583333333,15.618669833333334
2025-11-02T12:42:16.204228+00:00,58.34121366666667,15.618791
2025-11-02T12:42:17.203424+00:00,58.341162833333335,15.618885
2025-11-02T12:42:18.203341+00:00,58.34111166666667,15.618976333333332
2025-11-02T12:42:19.205397+00:00,58.34105016666667,15.619068333333333
2025-11-02T12:42:20.204557+00:00,58.34097466666667,15.619130666666667
2025-11-02T12:42:21.203527+00:00,58.340911166666665,15.619184333333333
2025-11-02T12:42:22.204649+00:00,58.34084033333333,15.619223333333334
2025-11-02T12:42:23.203365+00:00,58.340772666666666,15.6192495
2025-11-02T12:42:24.202564+00:00,58.34070116666667,15.619256333333333
2025-11-02T12:42:25.207630+00:00,58.34062983333333,15.619296666666667
2025-11-02T12:42:26.205739+00:00,58.3405585,15.619327333333333
2025-11-02T12:42:27.210018+00:00,58.340496,15.619345666666666
2025-11-02T12:42:28.206987+00:00,58.34043483333333,15.6193605
2025-11-02T12:42:29.211926+00:00,58.34037583333333,15.619377333333333
2025-11-02T12:42:30.207977+00:00,58.340326166666664,15.619394166666666
2025-11-02T12:42:31.213066+00:00,58.340283666666664,15.6194105
2025-11-02T12:42:32.204067+00:00,58.34023333333333,15.619421166666667
2025-11-02T12:42:33.208175+00:00,58.3401855,15.619433
2025-11-02T12:42:34.206167+00:00,58.340137666666664,15.619443833333333
2025-11-02T12:42:35.208228+00:00,58.340090833333335,15.6194535
2025-11-02T12:42:36.208453+00:00,58.34004483333333,15.619467833333333
2025-11-02T12:42:37.212404+00:00,58.339995,15.619484833333333
2025-11-02T12:42:38.208728+00:00,58.33993683333333,15.619487
2025-11-02T12:42:39.208647+00:00,58.33987966666667,15.619499333333334
2025-11-02T12:42:40.208527+00:00,58.33981983333334,15.6195175
2025-11-02T12:42:41.210572+00:00,58.3397665,15.619536
2025-11-02T12:42:42.209944+00:00,58.339720166666666,15.619565333333334
2025-11-02T12:42:43.207674+00:00,58.3396665,15.619600333333333
2025-11-02T12:42:44.206840+00:00,58.3396125,15.619634333333334
2025-11-02T12:42:45.209003+00:00,58.33956,15.619674166666666
2025-11-02T12:42:46.208955+00:00,58.339507833333336,15.619713833333334
2025-11-02T12:42:47.206948+00:00,58.339465,15.619759833333333
2025-11-02T12:42:48.207843+00:00,58.33942183333333,15.619805333333334
2025-11-02T12:42:49.206433+00:00,58.339388166666666,15.619850333333334
2025-11-02T12:42:50.202985+00:00,58.33934766666667,15.619903
2025-11-02T12:42:51.208021+00:00,58.339318,15.619959833333333
2025-11-02T12:42:52.207057+00:00,58.33927933333333,15.620038
2025-11-02T12:42:53.213172+00:00,58.339242166666665,15.620097666666666
2025-11-02T12:42:54.208390+00:00,58.3392245,15.620168833333333
2025-11-02T12:42:55.213269+00:00,58.339198333333336,15.6202515
2025-11-02T12:42:56.209296+00:00,58.33916816666667,15.620329166666666
2025-11-02T12:42:57.205544+00:00,58.339129666666665,15.6203965
2025-11-02T12:42:58.211429+00:00,58.33910016666667,15.620465666666666
2025-11-02T12:42:59.208426+00:00,58.339061666666666,15.6205395
2025-11-02T12:43:00.208490+00:00,58.33902583333333,15.620609333333332
2025-11-02T12:43:01.208525+00:00,58.338992833333336,15.620682166666667
2025-11-02T12:43:02.206613+00:00,58.338956833333334,15.620749166666666
2025-11-02T12:43:03.210293+00:00,58.3389225,15.620827166666666
2025-11-02T12:43:04.209227+00:00,58.338885,15.620907
2025-11-02T12:43:05.211746+00:00,58.338849333333336,15.620986166666667
2025-11-02T12:43:06.207128+00:00,58.338816,15.621071833333334
2025-11-02T12:43:07.207832+00:00,58.338785,15.621152166666667
2025-11-02T12:43:08.202891+00:00,58.3387475,15.6212295
2025-11-02T12:43:09.209957+00:00,58.33871466666667,15.621309666666667
2025-11-02T12:43:10.211609+00:00,58.33868583333334,15.621397333333332
2025-11-02T12:43:11.207945+00:00,58.338655333333335,15.621492666666667
2025-11-02T12:43:12.203021+00:00,58.338626166666664,15.621603833333333
2025-11-02T12:43:13.206419+00:00,58.33859666666667,15.621748666666667
2025-11-02T12:43:14.206132+00:00,58.338576333333336,15.621884833333333
2025-11-02T12:43:15.208177+00:00,58.33855,15.622017833333333
2025-11-02T12:43:16.205232+00:00,58.338513166666665,15.622166333333332
2025-11-02T12:43:17.206239+00:00,58.33848283333333,15.622296166666667
2025-11-02T12:43:18.205322+00:00,58.33842583333333,15.622418
2025-11-02T12:43:19.201417+00:00,58.33837183333333,15.622546166666666
2025-11-02T12:43:20.201436+00:00,58.33830666666667,15.622661166666667
2025-11-02T12:43:21.203525+00:00,58.33824833333333,15.622758333333334
2025-11-02T12:43:22.200403+00:00,58.338190833333336,15.622858666666666
2025-11-02T12:43:23.203577+00:00,58.338129,15.622950666666666
2025-11-02T12:43:24.205809+00:00,58.338073,15.623039
2025-11-02T12:43:25.209946+00:00,58.338011,15.6231205
2025-11-02T12:43:26.203631+00:00,58.337938,15.623190666666666
2025-11-02T12:43:27.210759+00:00,58.33787783333333,15.623270166666666
2025-11-02T12:43:28.207807+00:00,58.337818666666664,15.623336833333333
2025-11-02T12:43:29.210058+00:00,58.33775833333333,15.6234025
2025-11-02T12:43:30.204874+00:00,58.3376975,15.623469333333333
2025-11-02T12:43:31.211184+00:00,58.33763966666667,15.6235235
2025-11-02T12:43:32.207072+00:00,58.33758,15.623583833333333
2025-11-02T12:43:33.208107+00:00,58.33752766666667,15.623639833333334
2025-11-02T12:43:34.206135+00:00,58.3374725,15.623696666666667
2025-11-02T12:43:35.212163+00:00,58.33741966666667,15.623750166666667
2025-11-02T12:43:36.208257+00:00,58.33737,15.623812333333333
2025-11-02T12:43:37.205678+00:00,58.337313333333334,15.623864833333334
2025-11-02T12:43:38.208558+00:00,58.3372595,15.623923
2025-11-02T12:43:39.211407+00:00,58.337206333333334,15.623981833333334
2025-11-02T12:43:40.208438+00:00,58.33715383333333,15.624040333333333
2025-11-02T12:43:41.212504+00:00,58.337105333333334,15.624096166666666
2025-11-02T12:43:42.210515+00:00,58.3370515,15.624155
2025-11-02T12:43:43.208633+00:00,58.33700366666667,15.624211
2025-11-02T12:43:44.207638+00:00,58.336948166666666,15.624267
2025-11-02T12:43:45.211814+00:00,58.336899,15.624321
2025-11-02T12:43:46.210253+00:00,58.3368525,15.624377166666667
2025-11-02T12:43:47.212723+00:00,58.33680366666667,15.624431
2025-11-02T12:43:48.207829+00:00,58.33675183333333,15.624487333333333
2025-11-02T12:43:49.212872+00:00,58.3367025,15.624537166666666
2025-11-02T12:43:50.207089+00:00,58.336658166666666,15.624586333333333
2025-11-02T12:43:51.211097+00:00,58.33660883333334,15.624636333333333
2025-11-02T12:43:52.211114+00:00,58.33656083333333,15.624685333333334
2025-11-02T12:43:53.213111+00:00,58.3365085,15.624731833333334
2025-11-02T12:43:54.208134+00:00,58.3364655,15.6247835
2025-11-02T12:43:55.212204+00:00,58.336421333333334,15.624835
2025-11-02T12:43:56.208428+00:00,58.3363775,15.624885333333333
2025-11-02T12:43:57.211322+00:00,58.336338166666664,15.624935166666667
2025-11-02T12:43:58.210378+00:00,58.336295666666665,15.624989833333334
2025-11-02T12:43:59.213412+00:00,58.33625166666667,15.6250365
2025-11-02T12:44:00.213475+00:00,58.33620766666667,15.6250905
2025-11-02T12:44:01.216672+00:00,58.33616416666667,15.625146166666667
2025-11-02T12:44:02.211546+00:00,58.33612133333333,15.625199666666667
2025-11-02T12:44:03.214648+00:00,58.33608066666667,15.625256333333333
2025-11-02T12:44:04.209788+00:00,58.336042,15.625317833333334
2025-11-02T12:44:05.211759+00:00,58.336005666666665,15.625379666666667
2025-11-02T12:44:06.204719+00:00,58.33596716666667,15.6254335
2025-11-02T12:44:07.208427+00:00,58.335932,15.625492166666668
2025-11-02T12:44:08.206989+00:00,58.3358955,15.625549
2025-11-02T12:44:09.210112+00:00,58.33585866666667,15.625595666666667
2025-11-02T12:44:10.208043+00:00,58.3358205,15.6256515
2025-11-02T12:44:11.213155+00:00,58.3357825,15.6257045
2025-11-02T12:44:12.210014+00:00,58.335745333333335,15.625759
2025-11-02T12:44:13.207163+00:00,58.33571083333333,15.625813166666667
2025-11-02T12:44:14.207162+00:00,58.33567433333333,15.625867333333334
2025-11-02T12:44:15.205171+00:00,58.33563766666666,15.625923666666667
